Indexcd,Trddt,Clsindex,Retindex
300,2011/3/18,3215.685,0.005813
300,2011/3/21,3207.11,-0.002667
300,2011/3/22,3222.961,0.004942
300,2011/3/23,3264.926,0.013021
300,2011/3/24,3251.361,-0.004155
300,2011/3/25,3294.484,0.013263
300,2011/3/28,3290.571,-0.001188
300,2011/3/29,3257.979,-0.009905
300,2011/3/30,3256.08,-0.000583
300,2011/3/31,3223.288,-0.010071
300,2011/4/1,3272.729,0.015339
300,2011/4/6,3311.067,0.011714
300,2011/4/7,3324.419,0.004033
300,2011/4/8,3353.358,0.008705
300,2011/4/11,3333.427,-0.005944
300,2011/4/12,3326.771,-0.001997
300,2011/4/13,3372.031,0.013605
300,2011/4/14,3353.56,-0.005478
300,2011/4/15,3358.944,0.001605
300,2011/4/18,3359.438,0.000147
300,2011/4/19,3295.812,-0.018939
300,2011/4/20,3295.758,-0.000016
300,2011/4/21,3317.367,0.006557
300,2011/4/22,3299.942,-0.005253
300,2011/4/25,3249.574,-0.015263
300,2011/4/26,3230.96,-0.005728
300,2011/4/27,3209.503,-0.006641
300,2011/4/28,3161.776,-0.014871
300,2011/4/29,3192.723,0.009788
300,2011/5/3,3211.132,0.005766
300,2011/5/4,3129.028,-0.025569
300,2011/5/5,3126.117,-0.00093
300,2011/5/6,3121.396,-0.00151
300,2011/5/9,3129.759,0.002679
300,2011/5/10,3153.221,0.007496
300,2011/5/11,3145.085,-0.00258
300,2011/5/12,3101.603,-0.013825
300,2011/5/13,3128.093,0.008541
300,2011/5/16,3100.463,-0.008833
300,2011/5/17,3116.028,0.00502
300,2011/5/18,3139.379,0.007494
300,2011/5/19,3120.639,-0.005969
300,2011/5/20,3121.596,0.000307
300,2011/5/23,3022.98,-0.031592
300,2011/5/24,3026.223,0.001073
300,2011/5/25,2990.343,-0.011856
300,2011/5/26,2978.381,-0.004
300,2011/5/27,2963.308,-0.005061
300,2011/5/30,2954.506,-0.00297
300,2011/5/31,3001.556,0.015925
300,2011/6/1,3004.173,0.000872
300,2011/6/2,2955.705,-0.016134
300,2011/6/3,2986.349,0.010368
300,2011/6/7,3004.262,0.005998
300,2011/6/8,3008.652,0.001461
300,2011/6/9,2951.889,-0.018867
300,2011/6/10,2961.932,0.003402
300,2011/6/13,2950.348,-0.003911
300,2011/6/14,2993.559,0.014646
300,2011/6/15,2963.119,-0.010168
300,2011/6/16,2917.578,-0.015369
300,2011/6/17,2892.157,-0.008713
300,2011/6/20,2874.896,-0.005968
300,2011/6/21,2909.073,0.011888
300,2011/6/22,2908.582,-0.000169
300,2011/6/23,2957.629,0.016863
300,2011/6/24,3027.47,0.023614
300,2011/6/27,3036.491,0.00298
300,2011/6/28,3041.734,0.001727
300,2011/6/29,3000.169,-0.013665
300,2011/6/30,3044.089,0.014639
300,2011/7/1,3049.745,0.001858
300,2011/7/4,3121.98,0.023686
300,2011/7/5,3122.5,0.000167
300,2011/7/6,3113.712,-0.002814
300,2011/7/7,3101.68,-0.003864
300,2011/7/8,3109.183,0.002419
300,2011/7/11,3113.206,0.001294
300,2011/7/12,3056.905,-0.018085
300,2011/7/13,3106.247,0.016141
300,2011/7/14,3115.745,0.003058
300,2011/7/15,3128.889,0.004219
300,2011/7/18,3122.6,-0.00201
300,2011/7/19,3095.125,-0.008799
300,2011/7/20,3091.567,-0.00115
300,2011/7/21,3059.139,-0.010489
300,2011/7/22,3067.985,0.002892
300,2011/7/25,2968.289,-0.032496
300,2011/7/26,2977.766,0.003193
300,2011/7/27,3000.052,0.007484
300,2011/7/28,2981.002,-0.00635
300,2011/7/29,2972.079,-0.002993
300,2011/8/1,2977.721,0.001898
300,2011/8/2,2956.383,-0.007166
300,2011/8/3,2954.87,-0.000512
300,2011/8/4,2960.309,0.001841
300,2011/8/5,2897.417,-0.021245
300,2011/8/8,2793.897,-0.035728
300,2011/8/9,2798.19,0.001537
300,2011/8/10,2824.12,0.009267
300,2011/8/11,2866.924,0.015157
300,2011/8/12,2875.365,0.002944
300,2011/8/15,2917.883,0.014787
300,2011/8/16,2897.581,-0.006958
300,2011/8/17,2886.013,-0.003992
300,2011/8/18,2834.254,-0.017934
300,2011/8/19,2807.664,-0.009382
300,2011/8/22,2777.787,-0.010641
300,2011/8/23,2821.003,0.015558
300,2011/8/24,2810.016,-0.003895
300,2011/8/25,2903.837,0.033388
300,2011/8/26,2901.216,-0.000903
300,2011/8/29,2852.809,-0.016685
300,2011/8/30,2841.74,-0.00388
300,2011/8/31,2846.776,0.001772
300,2011/9/1,2834.535,-0.0043
300,2011/9/2,2803.854,-0.010824
300,2011/9/5,2743.817,-0.021412
300,2011/9/6,2723.303,-0.007476
300,2011/9/7,2779.09,0.020485
300,2011/9/8,2756.105,-0.008271
300,2011/9/9,2751.095,-0.001818
300,2011/9/13,2720.283,-0.0112
300,2011/9/14,2733.108,0.004715
300,2011/9/15,2729.051,-0.001484
300,2011/9/16,2733.987,0.001809
300,2011/9/19,2679.27,-0.020014
300,2011/9/20,2689.845,0.003947
300,2011/9/21,2771.011,0.030175
300,2011/9/22,2685.688,-0.030791
300,2011/9/23,2669.478,-0.006036
300,2011/9/26,2610.919,-0.021936
300,2011/9/27,2637.879,0.010326
300,2011/9/28,2610.59,-0.010345
300,2011/9/29,2588.185,-0.008582
300,2011/9/30,2581.351,-0.00264
300,2011/10/10,2557.082,-0.009402
300,2011/10/11,2551.994,-0.00199
300,2011/10/12,2644.758,0.03635
300,2011/10/13,2662.601,0.006747
300,2011/10/14,2653.782,-0.003312
300,2011/10/17,2666.951,0.004962
300,2011/10/18,2592.209,-0.028025
300,2011/10/19,2583.081,-0.003521
300,2011/10/20,2520.532,-0.024215
300,2011/10/21,2507.877,-0.005021
300,2011/10/24,2576.669,0.02743
300,2011/10/25,2625.425,0.018922
300,2011/10/26,2651.652,0.00999
300,2011/10/27,2657.478,0.002197
300,2011/10/28,2709.017,0.019394
300,2011/10/31,2695.307,-0.005061
300,2011/11/1,2697.534,0.000826
300,2011/11/2,2742.39,0.016629
300,2011/11/3,2744.301,0.000697
300,2011/11/4,2763.746,0.007086
300,2011/11/7,2736.248,-0.00995
300,2011/11/8,2727.71,-0.00312
300,2011/11/9,2751.654,0.008778
300,2011/11/10,2699.588,-0.018922
300,2011/11/11,2695.002,-0.001699
300,2011/11/14,2750.195,0.02048
300,2011/11/15,2744.68,-0.002005
300,2011/11/16,2670.116,-0.027167
300,2011/11/17,2662.017,-0.003033
300,2011/11/18,2606.495,-0.020857
300,2011/11/21,2609.687,0.001225
300,2011/11/22,2609.475,-0.000081
300,2011/11/23,2584.011,-0.009758
300,2011/11/24,2588.915,0.001898
300,2011/11/25,2569.973,-0.007317
300,2011/11/28,2573.321,0.001303
300,2011/11/29,2608.569,0.013697
300,2011/11/30,2521.52,-0.03337
300,2011/12/1,2583.613,0.024625
300,2011/12/2,2557.311,-0.01018
300,2011/12/5,2521.385,-0.014048
300,2011/12/6,2516.341,-0.002
300,2011/12/7,2528.228,0.004724
300,2011/12/8,2525.001,-0.001276
300,2011/12/9,2503.461,-0.008531
300,2011/12/12,2477.692,-0.010293
300,2011/12/13,2421.928,-0.022506
300,2011/12/14,2397.48,-0.010094
300,2011/12/15,2340.788,-0.023646
300,2011/12/16,2390.129,0.021079
300,2011/12/19,2384.408,-0.002394
300,2011/12/20,2377.073,-0.003076
300,2011/12/21,2339.108,-0.015971
300,2011/12/22,2341.335,0.000952
300,2011/12/23,2359.159,0.007613
300,2011/12/26,2335.702,-0.009943
300,2011/12/27,2305.035,-0.01313
300,2011/12/28,2307.928,0.001255
300,2011/12/29,2311.361,0.001487
300,2011/12/30,2345.742,0.014875
300,2012/1/4,2298.753,-0.020032
300,2012/1/5,2276.385,-0.00973
300,2012/1/6,2290.601,0.006245
300,2012/1/9,2368.57,0.034039
300,2012/1/10,2447.349,0.03326
300,2012/1/11,2435.608,-0.004797
300,2012/1/12,2435.219,-0.00016
300,2012/1/13,2394.334,-0.016789
300,2012/1/16,2345.649,-0.020333
300,2012/1/17,2460.601,0.049006
300,2012/1/18,2422.189,-0.015611
300,2012/1/19,2468.35,0.019058
300,2012/1/20,2504.086,0.014478
300,2012/1/30,2460.72,-0.017318
300,2012/1/31,2464.26,0.001439
300,2012/2/1,2428.994,-0.014311
300,2012/2/2,2486.238,0.023567
300,2012/2/3,2506.09,0.007985
300,2012/2/6,2504.322,-0.000705
300,2012/2/7,2457.954,-0.018515
300,2012/2/8,2528.236,0.028594
300,2012/2/9,2529.231,0.000394
300,2012/2/10,2533.624,0.001737
300,2012/2/13,2531.981,-0.000648
300,2012/2/14,2522.107,-0.0039
300,2012/2/15,2549.607,0.010904
300,2012/2/16,2536.074,-0.005308
300,2012/2/17,2537.086,0.000399
300,2012/2/20,2540.706,0.001427
300,2012/2/21,2562.453,0.008559
300,2012/2/22,2597.476,0.013668
300,2012/2/23,2606.256,0.00338
300,2012/2/24,2648.017,0.016023
300,2012/2/27,2656.573,0.003231
300,2012/2/28,2662.463,0.002217
300,2012/2/29,2634.143,-0.010637
300,2012/3/1,2633.345,-0.000303
300,2012/3/2,2679.934,0.017692
300,2012/3/5,2662.698,-0.006432
300,2012/3/6,2621.052,-0.015641
300,2012/3/7,2603.005,-0.006885
300,2012/3/8,2635.791,0.012595
300,2012/3/9,2664.302,0.010817
300,2012/3/12,2654.402,-0.003716
300,2012/3/13,2681.073,0.010048
300,2012/3/14,2605.106,-0.028335
300,2012/3/15,2585.546,-0.007508
300,2012/3/16,2623.52,0.014687
300,2012/3/19,2630.013,0.002475
300,2012/3/20,2584.445,-0.017326
300,2012/3/21,2587.793,0.001295
300,2012/3/22,2583.747,-0.001563
300,2012/3/23,2552.94,-0.011923
300,2012/3/26,2555.442,0.00098
300,2012/3/27,2547.143,-0.003248
300,2012/3/28,2474.9,-0.028362
300,2012/3/29,2443.122,-0.01284
300,2012/3/30,2454.899,0.00482
300,2012/4/5,2512.832,0.023599
300,2012/4/6,2519.83,0.002785
300,2012/4/9,2495.146,-0.009796
300,2012/4/10,2519.788,0.009876
300,2012/4/11,2520.036,0.000098
300,2012/4/12,2570.436,0.02
300,2012/4/13,2580.454,0.003897
300,2012/4/16,2574.044,-0.002484
300,2012/4/17,2541.883,-0.012494
300,2012/4/18,2599.908,0.022828
300,2012/4/19,2596.056,-0.001482
300,2012/4/20,2626.839,0.011858
300,2012/4/23,2606.038,-0.007919
300,2012/4/24,2604.866,-0.00045
300,2012/4/25,2625.99,0.008109
300,2012/4/26,2631.487,0.002093
300,2012/4/27,2626.157,-0.002025
300,2012/5/2,2683.487,0.02183
300,2012/5/3,2691.518,0.002993
300,2012/5/4,2715.879,0.009051
300,2012/5/7,2717.778,0.000699
300,2012/5/8,2709.116,-0.003187
300,2012/5/9,2657.514,-0.019048
300,2012/5/10,2657.214,-0.000113
300,2012/5/11,2636.917,-0.007638
300,2012/5/14,2615.534,-0.008109
300,2012/5/15,2617.374,0.000703
300,2012/5/16,2574.647,-0.016324
300,2012/5/17,2613.942,0.015262
300,2012/5/18,2573.976,-0.01529
300,2012/5/21,2587.231,0.00515
300,2012/5/22,2627.525,0.015574
300,2012/5/23,2616.869,-0.004056
300,2012/5/24,2595.26,-0.008258
300,2012/5/25,2573.103,-0.008537
300,2012/5/28,2614.689,0.016162
300,2012/5/29,2650.854,0.013831
300,2012/5/30,2642.258,-0.003243
300,2012/5/31,2632.042,-0.003866
300,2012/6/1,2632.998,0.000363
300,2012/6/4,2559.026,-0.028094
300,2012/6/5,2558.842,-0.000072
300,2012/6/6,2557.401,-0.000563
300,2012/6/7,2542.184,-0.00595
300,2012/6/8,2524.329,-0.007023
300,2012/6/11,2558.265,0.013444
300,2012/6/12,2540.178,-0.00707
300,2012/6/13,2580.636,0.015927
300,2012/6/14,2560.421,-0.007833
300,2012/6/15,2568.054,0.002981
300,2012/6/18,2581.212,0.005124
300,2012/6/19,2558.621,-0.008752
300,2012/6/20,2552.611,-0.002349
300,2012/6/21,2512.185,-0.015837
300,2012/6/25,2456.518,-0.022159
300,2012/6/26,2454.915,-0.000653
300,2012/6/27,2447.195,-0.003145
300,2012/6/28,2425.729,-0.008772
300,2012/6/29,2461.612,0.014793
300,2012/7/2,2465.238,0.001473
300,2012/7/3,2468.721,0.001413
300,2012/7/4,2464.919,-0.00154
300,2012/7/5,2430.37,-0.014016
300,2012/7/6,2472.614,0.017382
300,2012/7/9,2416.036,-0.022882
300,2012/7/10,2406.706,-0.003862
300,2012/7/11,2425.572,0.007839
300,2012/7/12,2449.181,0.009733
300,2012/7/13,2450.633,0.000593
300,2012/7/16,2399.731,-0.020771
300,2012/7/17,2414.201,0.00603
300,2012/7/18,2414.335,0.000056
300,2012/7/19,2424.322,0.004137
300,2012/7/20,2398.455,-0.01067
300,2012/7/23,2365.431,-0.013769
300,2012/7/24,2375.992,0.004465
300,2012/7/25,2360.083,-0.006696
300,2012/7/26,2347.488,-0.005337
300,2012/7/27,2349.108,0.00069
300,2012/7/30,2335.793,-0.005668
300,2012/7/31,2332.922,-0.001229
300,2012/8/1,2358.651,0.011029
300,2012/8/2,2334.882,-0.010077
300,2012/8/3,2353.737,0.008075
300,2012/8/6,2385.611,0.013542
300,2012/8/7,2388.873,0.001367
300,2012/8/8,2389.795,0.000386
300,2012/8/9,2411.7,0.009166
300,2012/8/10,2399.751,-0.004955
300,2012/8/13,2351.931,-0.019927
300,2012/8/14,2357.016,0.002162
300,2012/8/15,2331.615,-0.010777
300,2012/8/16,2319.67,-0.005123
300,2012/8/17,2313.476,-0.00267
300,2012/8/20,2301.788,-0.005052
300,2012/8/21,2313.703,0.005176
300,2012/8/22,2295.586,-0.00783
300,2012/8/23,2302.199,0.002881
300,2012/8/24,2275.677,-0.01152
300,2012/8/27,2228.204,-0.020861
300,2012/8/28,2238.411,0.004581
300,2012/8/29,2214.814,-0.010542
300,2012/8/30,2211.37,-0.001555
300,2012/8/31,2204.868,-0.00294
300,2012/9/3,2228.369,0.010659
300,2012/9/4,2204.407,-0.010753
300,2012/9/5,2199.875,-0.002056
300,2012/9/6,2217.823,0.008159
300,2012/9/7,2317.179,0.044799
300,2012/9/10,2326.666,0.004094
300,2012/9/11,2311.89,-0.006351
300,2012/9/12,2320.071,0.003539
300,2012/9/13,2298.461,-0.009314
300,2012/9/14,2315.542,0.007431
300,2012/9/17,2258.705,-0.024546
300,2012/9/18,2235.239,-0.010389
300,2012/9/19,2246.236,0.00492
300,2012/9/20,2195.951,-0.022386
300,2012/9/21,2199.063,0.001417
300,2012/9/24,2215.516,0.007482
300,2012/9/25,2210.154,-0.00242
300,2012/9/26,2184.891,-0.01143
300,2012/9/27,2251.717,0.030586
300,2012/9/28,2293.106,0.018381
300,2012/10/8,2270.054,-0.010053
300,2012/10/9,2320.157,0.022071
300,2012/10/10,2324.117,0.001707
300,2012/10/11,2302.533,-0.009287
300,2012/10/12,2304.531,0.000868
300,2012/10/15,2294.857,-0.004198
300,2012/10/16,2298.162,0.00144
300,2012/10/17,2300.803,0.001149
300,2012/10/18,2336.077,0.015331
300,2012/10/19,2332.47,-0.001544
300,2012/10/22,2341.592,0.003911
300,2012/10/23,2312.077,-0.012605
300,2012/10/24,2307.779,-0.001859
300,2012/10/25,2291.239,-0.007167
300,2012/10/26,2247.907,-0.018912
300,2012/10/29,2235.854,-0.005362
300,2012/10/30,2239.882,0.001802
300,2012/10/31,2254.82,0.006669
300,2012/11/1,2297.884,0.019099
300,2012/11/2,2306.774,0.003869
300,2012/11/5,2301.88,-0.002122
300,2012/11/6,2292.206,-0.004203
300,2012/11/7,2287.505,-0.002051
300,2012/11/8,2245.405,-0.018404
300,2012/11/9,2240.924,-0.001996
300,2012/11/12,2251.848,0.004875
300,2012/11/13,2212.44,-0.0175
300,2012/11/14,2223.11,0.004823
300,2012/11/15,2193.623,-0.013264
300,2012/11/16,2177.24,-0.007468
300,2012/11/19,2174.985,-0.001036
300,2012/11/20,2164.881,-0.004646
300,2012/11/21,2194.896,0.013865
300,2012/11/22,2177.546,-0.007905
300,2012/11/23,2192.676,0.006948
300,2012/11/26,2175.599,-0.007788
300,2012/11/27,2150.638,-0.011473
300,2012/11/28,2129.161,-0.009986
300,2012/11/29,2115.676,-0.006333
300,2012/11/30,2139.661,0.011337
300,2012/12/3,2108.85,-0.0144
300,2012/12/4,2131.473,0.010728
300,2012/12/5,2207.878,0.035846
300,2012/12/6,2203.602,-0.001937
300,2012/12/7,2246.757,0.019584
300,2012/12/10,2271.046,0.010811
300,2012/12/11,2258.5,-0.005524
300,2012/12/12,2267.767,0.004103
300,2012/12/13,2242.635,-0.011082
300,2012/12/14,2355.865,0.05049
300,2012/12/17,2366.7,0.004599
300,2012/12/18,2368.12,0.0006
300,2012/12/19,2371.109,0.001262
300,2012/12/20,2384.816,0.005781
300,2012/12/21,2372.002,-0.005373
300,2012/12/24,2381.217,0.003885
300,2012/12/25,2448.395,0.028212
300,2012/12/26,2457.619,0.003767
300,2012/12/27,2444.594,-0.0053
300,2012/12/28,2480.049,0.014503
300,2012/12/31,2522.952,0.017299
300,2013/1/4,2524.409,0.000577
300,2013/1/7,2535.985,0.004586
300,2013/1/8,2525.33,-0.004202
300,2013/1/9,2526.126,0.000315
300,2013/1/10,2530.569,0.001759
300,2013/1/11,2483.23,-0.018707
300,2013/1/14,2577.725,0.038053
300,2013/1/15,2595.856,0.007034
300,2013/1/16,2577.092,-0.007228
300,2013/1/17,2552.758,-0.009442
300,2013/1/18,2595.439,0.01672
300,2013/1/21,2610.898,0.005956
300,2013/1/22,2596.898,-0.005362
300,2013/1/23,2607.456,0.004066
300,2013/1/24,2582.755,-0.009473
300,2013/1/25,2571.674,-0.00429
300,2013/1/28,2651.863,0.031182
300,2013/1/29,2675.866,0.009051
300,2013/1/30,2688.711,0.0048
300,2013/1/31,2686.882,-0.00068
300,2013/2/1,2743.324,0.021007
300,2013/2/4,2748.028,0.001715
300,2013/2/5,2771.675,0.008605
300,2013/2/6,2775.844,0.001504
300,2013/2/7,2759.87,-0.005755
300,2013/2/8,2771.725,0.004295
300,2013/2/18,2737.471,-0.012358
300,2013/2/19,2685.606,-0.018946
300,2013/2/20,2702.635,0.006341
300,2013/2/21,2610.549,-0.034073
300,2013/2/22,2596.604,-0.005342
300,2013/2/25,2604.96,0.003218
300,2013/2/26,2567.595,-0.014344
300,2013/2/27,2594.677,0.010548
300,2013/2/28,2673.327,0.030312
300,2013/3/1,2668.836,-0.00168
300,2013/3/4,2545.715,-0.046133
300,2013/3/5,2622.807,0.030283
300,2013/3/6,2650.202,0.010445
300,2013/3/7,2619.479,-0.011593
300,2013/3/8,2606.927,-0.004792
300,2013/3/11,2592.372,-0.005583
300,2013/3/12,2555.615,-0.014179
300,2013/3/13,2527.486,-0.011007
300,2013/3/14,2534.273,0.002685
300,2013/3/15,2539.873,0.00221
300,2013/3/18,2502.493,-0.014717
300,2013/3/19,2525.097,0.009033
300,2013/3/20,2610.174,0.033693
300,2013/3/21,2614.988,0.001844
300,2013/3/22,2618.308,0.00127
300,2013/3/25,2613.097,-0.00199
300,2013/3/26,2575.05,-0.01456
300,2013/3/27,2583.53,0.003293
300,2013/3/28,2499.302,-0.032602
300,2013/3/29,2495.083,-0.001688
300,2013/4/1,2493.187,-0.00076
300,2013/4/2,2486.391,-0.002726
300,2013/4/3,2483.547,-0.001144
300,2013/4/8,2472.299,-0.004529
300,2013/4/9,2489.43,0.006929
300,2013/4/10,2485.309,-0.001655
300,2013/4/11,2477.876,-0.002991
300,2013/4/12,2462.112,-0.006362
300,2013/4/15,2436.818,-0.010273
300,2013/4/16,2459.592,0.009346
300,2013/4/17,2458.473,-0.000455
300,2013/4/18,2464.851,0.002594
300,2013/4/19,2533.827,0.027984
300,2013/4/22,2530.67,-0.001246
300,2013/4/23,2449.471,-0.032086
300,2013/4/24,2495.579,0.018824
300,2013/4/25,2467.875,-0.011101
300,2013/4/26,2447.306,-0.008335
300,2013/5/2,2449.639,0.000953
300,2013/5/3,2492.912,0.017665
300,2013/5/6,2525.983,0.013266
300,2013/5/7,2529.938,0.001566
300,2013/5/8,2542.798,0.005083
300,2013/5/9,2527.794,-0.005901
300,2013/5/10,2540.836,0.005159
300,2013/5/13,2530.768,-0.003962
300,2013/5/14,2493.338,-0.01479
300,2013/5/15,2506.925,0.005449
300,2013/5/16,2552.709,0.018263
300,2013/5/17,2592.048,0.015411
300,2013/5/20,2609.607,0.006774
300,2013/5/21,2614.853,0.00201
300,2013/5/22,2618.034,0.001217
300,2013/5/23,2582.849,-0.013439
300,2013/5/24,2597.228,0.005567
300,2013/5/27,2599.587,0.000908
300,2013/5/28,2644.359,0.017223
300,2013/5/29,2642.561,-0.00068
300,2013/5/30,2634.323,-0.003117
300,2013/5/31,2606.426,-0.01059
300,2013/6/3,2602.623,-0.001459
300,2013/6/4,2565.666,-0.0142
300,2013/6/5,2560.539,-0.001998
300,2013/6/6,2527.845,-0.012768
300,2013/6/7,2484.16,-0.017282
300,2013/6/13,2399.937,-0.033904
300,2013/6/14,2416.771,0.007014
300,2013/6/17,2403.839,-0.005351
300,2013/6/18,2418.745,0.006201
300,2013/6/19,2400.765,-0.007434
300,2013/6/20,2321.466,-0.033031
300,2013/6/21,2317.394,-0.001754
300,2013/6/24,2171.21,-0.063081
300,2013/6/25,2165.421,-0.002666
300,2013/6/26,2168.297,0.001328
300,2013/6/27,2160.735,-0.003488
300,2013/6/28,2200.639,0.018468
300,2013/7/1,2213.317,0.005761
300,2013/7/2,2221.984,0.003916
300,2013/7/3,2203.828,-0.008171
300,2013/7/4,2221.979,0.008236
300,2013/7/5,2226.849,0.002192
300,2013/7/8,2163.619,-0.028394
300,2013/7/9,2162.669,-0.000439
300,2013/7/10,2224.065,0.028389
300,2013/7/11,2326.688,0.046142
300,2013/7/12,2275.373,-0.022055
300,2013/7/15,2307.297,0.01403
300,2013/7/16,2317.848,0.004573
300,2013/7/17,2282.836,-0.015105
300,2013/7/18,2245.328,-0.01643
300,2013/7/19,2190.478,-0.024429
300,2013/7/22,2202.189,0.005346
300,2013/7/23,2265.845,0.028906
300,2013/7/24,2249.151,-0.007368
300,2013/7/25,2237.683,-0.005099
300,2013/7/26,2224.008,-0.006111
300,2013/7/29,2175.97,-0.0216
300,2013/7/30,2189.388,0.006166
300,2013/7/31,2193.021,0.001659
300,2013/8/1,2245.364,0.023868
300,2013/8/2,2247.263,0.000846
300,2013/8/5,2278.329,0.013824
300,2013/8/6,2293.641,0.006721
300,2013/8/7,2280.623,-0.005676
300,2013/8/8,2276.782,-0.001684
300,2013/8/9,2286.01,0.004053
300,2013/8/12,2352.794,0.029214
300,2013/8/13,2359.068,0.002667
300,2013/8/14,2349.08,-0.004234
300,2013/8/15,2321.576,-0.011708
300,2013/8/16,2304.144,-0.007509
300,2013/8/19,2331.43,0.011842
300,2013/8/20,2312.465,-0.008134
300,2013/8/21,2308.589,-0.001676
300,2013/8/22,2303.932,-0.002017
300,2013/8/23,2286.929,-0.00738
300,2013/8/26,2335.616,0.021289
300,2013/8/27,2340.881,0.002254
300,2013/8/28,2328.056,-0.005479
300,2013/8/29,2318.311,-0.004186
300,2013/8/30,2313.91,-0.001898
300,2013/9/2,2320.344,0.002781
300,2013/9/3,2354.502,0.014721
300,2013/9/4,2350.699,-0.001615
300,2013/9/5,2341.735,-0.003813
300,2013/9/6,2357.782,0.006853
300,2013/9/9,2440.609,0.035129
300,2013/9/10,2474.894,0.014048
300,2013/9/11,2482.889,0.00323
300,2013/9/12,2507.455,0.009894
300,2013/9/13,2488.902,-0.007399
300,2013/9/16,2478.39,-0.004224
300,2013/9/17,2427.322,-0.020605
300,2013/9/18,2432.51,0.002137
300,2013/9/23,2472.288,0.016353
300,2013/9/24,2443.885,-0.011489
300,2013/9/25,2429.03,-0.006078
300,2013/9/26,2384.443,-0.018356
300,2013/9/27,2394.971,0.004415
300,2013/9/30,2409.037,0.005873
300,2013/10/8,2441.811,0.013605
300,2013/10/9,2453.583,0.004821
300,2013/10/10,2429.317,-0.00989
300,2013/10/11,2468.508,0.016133
300,2013/10/14,2472.542,0.001634
300,2013/10/15,2467.517,-0.002032
300,2013/10/16,2421.371,-0.018701
300,2013/10/17,2413.33,-0.003321
300,2013/10/18,2426.054,0.005272
300,2013/10/21,2471.322,0.018659
300,2013/10/22,2445.891,-0.01029
300,2013/10/23,2418.491,-0.011202
300,2013/10/24,2400.511,-0.007434
300,2013/10/25,2368.559,-0.01331
300,2013/10/28,2365.954,-0.0011
300,2013/10/29,2372.053,0.002578
300,2013/10/30,2407.471,0.014931
300,2013/10/31,2373.718,-0.01402
300,2013/11/1,2384.96,0.004736
300,2013/11/4,2380.454,-0.001889
300,2013/11/5,2383.769,0.001393
300,2013/11/6,2353.568,-0.012669
300,2013/11/7,2340.552,-0.00553
300,2013/11/8,2307.945,-0.013931
300,2013/11/11,2315.889,0.003442
300,2013/11/12,2340,0.010411
300,2013/11/13,2288.116,-0.022173
300,2013/11/14,2304.501,0.007161
300,2013/11/15,2350.734,0.020062
300,2013/11/18,2428.903,0.033253
300,2013/11/19,2412.163,-0.006892
300,2013/11/20,2424.85,0.00526
300,2013/11/21,2409.989,-0.006129
300,2013/11/22,2397.962,-0.00499
300,2013/11/25,2388.629,-0.003892
300,2013/11/26,2387.416,-0.000508
300,2013/11/27,2414.481,0.011337
300,2013/11/28,2439.53,0.010374
300,2013/11/29,2438.944,-0.00024
300,2013/12/2,2418.788,-0.008264
300,2013/12/3,2442.784,0.009921
300,2013/12/4,2475.135,0.013243
300,2013/12/5,2468.197,-0.002803
300,2013/12/6,2452.287,-0.006446
300,2013/12/9,2450.872,-0.000577
300,2013/12/10,2453.322,0.001
300,2013/12/11,2412.763,-0.016532
300,2013/12/12,2410.015,-0.001139
300,2013/12/13,2406.639,-0.001401
300,2013/12/16,2367.923,-0.016087
300,2013/12/17,2356.376,-0.004876
300,2013/12/18,2357.226,0.000361
300,2013/12/19,2332.41,-0.010528
300,2013/12/20,2278.136,-0.023269
300,2013/12/23,2284.602,0.002838
300,2013/12/24,2288.248,0.001596
300,2013/12/25,2305.11,0.007369
300,2013/12/26,2265.334,-0.017256
300,2013/12/27,2303.478,0.016838
300,2013/12/30,2299.458,-0.001745
300,2013/12/31,2330.026,0.013294
300,2014/1/2,2321.978,-0.003454
300,2014/1/3,2290.779,-0.013436
300,2014/1/6,2238.637,-0.022762
300,2014/1/7,2238.001,-0.000284
300,2014/1/8,2241.911,0.001747
300,2014/1/9,2222.221,-0.008783
300,2014/1/10,2204.851,-0.007817
300,2014/1/13,2193.679,-0.005067
300,2014/1/14,2212.846,0.008737
300,2014/1/15,2208.941,-0.001765
300,2014/1/16,2211.844,0.001314
300,2014/1/17,2178.488,-0.015081
300,2014/1/20,2165.993,-0.005736
300,2014/1/21,2187.41,0.009888
300,2014/1/22,2243.796,0.025778
300,2014/1/23,2231.889,-0.005307
300,2014/1/24,2245.678,0.006178
300,2014/1/27,2215.919,-0.013252
300,2014/1/28,2219.855,0.001776
300,2014/1/29,2227.781,0.003571
300,2014/1/30,2202.45,-0.011371
300,2014/2/7,2212.483,0.004555
300,2014/2/10,2267.534,0.024882
300,2014/2/11,2285.562,0.00795
300,2014/2/12,2291.246,0.002487
300,2014/2/13,2279.554,-0.005103
300,2014/2/14,2295.575,0.007028
300,2014/2/17,2311.647,0.007001
300,2014/2/18,2282.442,-0.012634
300,2014/2/19,2308.656,0.011485
300,2014/2/20,2287.436,-0.009191
300,2014/2/21,2264.294,-0.010117
300,2014/2/24,2214.509,-0.021987
300,2014/2/25,2157.909,-0.025559
300,2014/2/26,2163.405,0.002547
300,2014/2/27,2154.108,-0.004297
300,2014/2/28,2178.971,0.011542
300,2014/3/3,2190.37,0.005231
300,2014/3/4,2184.273,-0.002784
